date,equity,equity_mtm,risk_committed,risk_scale,open_positions
2024-05-23,99720.83330137996,99846.23286022796,3661.28,2.0,1
2024-05-24,100047.72989304396,100047.72989304396,0,2.0,0
2024-05-28,100047.72989304396,100047.72989304396,0,2.0,0
2024-05-29,100047.72989304396,100007.29398217995,3667.68,2.0,1
2024-05-30,100047.72989304396,99697.33871849996,7333.92,2.0,2
2024-05-31,100624.25278413197,100624.25278413197,0,2.0,0
2024-06-03,100624.25278413197,100482.78030552396,10997.12,2.0,3
2024-06-04,100624.25278413197,100812.22030552397,10997.12,2.0,3
2024-06-05,101582.47097251596,101495.83807214796,7354.24,2.0,2
2024-06-06,101582.47097251596,101755.99807214797,7354.24,2.0,2
2024-06-07,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-10,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-11,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-12,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-13,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-14,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-17,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-18,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-20,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-21,102131.39256923596,102131.39256923596,0,2.0,0
2024-06-24,102131.39256923596,102044.75988459596,7370.24,2.0,2
2024-06-25,102562.07287158797,102562.07287158797,0,2.0,0
2024-06-26,102562.07287158797,102511.72028761997,4047.57,2.0,1
2024-06-27,102943.42347876196,102943.42347876196,0,2.0,0
2024-06-28,102943.42347876196,102943.42347876196,0,2.0,0
2024-07-01,102943.42347876196,102943.42347876196,0,2.0,0
2024-07-02,102943.42347876196,102943.42347876196,0,2.0,0
2024-07-03,102943.42347876196,102943.42347876196,0,2.0,0
2024-07-05,102943.42347876196,102943.42347876196,0,2.0,0
2024-07-08,102943.42347876196,102943.42347876196,0,2.0,0
2024-07-09,102943.42347876196,102887.14433197796,3699.6000000000004,2.0,1
2024-07-10,103126.39834460197,103076.36049218597,3688.48,2.0,1
2024-07-11,101692.94667589797,101692.94667589797,0,2.0,0
2024-07-12,101692.94667589797,101692.94667589797,0,2.0,0
2024-07-15,101692.94667589797,101692.94667589797,0,2.0,0
2024-07-16,101692.94667589797,101650.59054930597,3684.6400000000003,2.0,1
2024-07-17,100375.66277340197,100375.66277340197,0,2.0,0
2024-07-18,100375.66277340197,100375.66277340197,0,2.0,0
2024-07-19,100375.66277340197,100230.73948823797,7528.98,2.0,2
2024-07-22,101022.51729925798,100981.12138839398,3684.16,2.0,1
2024-07-23,101022.51729925798,101032.00138839397,3684.16,2.0,1
2024-07-24,98988.88772512997,98909.40711640997,3478.3999999999996,2.0,1
2024-07-25,99354.94861980998,99303.95012020998,3656.96,2.0,1
2024-07-26,99669.20693729797,99669.20693729797,0,2.0,0
2024-07-29,99669.20693729797,99669.20693729797,0,2.0,0
2024-07-30,99669.20693729797,99669.20693729797,0,2.0,0
2024-07-31,99669.20693729797,99669.20693729797,0,2.0,0
2024-08-01,99669.20693729797,99483.42794299597,11237.2,2.0,3
2024-08-02,96713.10363639197,96550.01274970197,6432.46,1.8313190767449212,2
2024-08-05,94400.79721673796,94400.79721673796,0,1.6445335137344388,0
2024-08-06,94400.79721673796,94400.79721673796,0,1.6445335137344388,0
2024-08-07,94400.79721673796,94400.79721673796,0,1.6445335137344388,0
2024-08-08,94400.79721673796,94334.10106121797,2690.9399999999996,1.6548526508069497,1
2024-08-09,94656.64335044197,94656.64335044197,0,1.6801369525153844,0
2024-08-12,94656.64335044197,94656.64335044197,0,1.6801369525153844,0
2024-08-13,94656.64335044197,94656.64335044197,0,1.6801369525153844,0
2024-08-14,94656.64335044197,94656.64335044197,0,1.6801369525153844,0
2024-08-15,94656.64335044197,94656.64335044197,0,1.724737537373573,0
2024-08-16,94656.64335044197,94656.64335044197,0,1.724737537373573,0
2024-08-19,94656.64335044197,94656.64335044197,0,1.724737537373573,0
2024-08-20,94656.64335044197,94656.64335044197,0,1.7807416300480559,0
2024-08-21,94656.64335044197,94656.64335044197,0,1.782485886287412,0
2024-08-22,94656.64335044197,94656.64335044197,0,1.995337697655235,0
2024-08-23,94656.64335044197,94656.64335044197,0,2.0,0
2024-08-26,94656.64335044197,94656.64335044197,0,2.0,0
2024-08-27,94656.64335044197,94656.64335044197,0,2.0,0
2024-08-28,94656.64335044197,94656.64335044197,0,2.0,0
2024-08-29,94656.64335044197,94656.64335044197,0,2.0,0
2024-08-30,94656.64335044197,94656.64335044197,0,2.0,0
2024-09-03,94656.64335044197,94656.64335044197,0,2.0,0
2024-09-04,94656.64335044197,94465.90978834598,7097.48,2.0,2
2024-09-05,94656.64335044197,94506.54978834598,7097.48,2.0,2
2024-09-06,93654.47664348198,93149.14423084598,6752.950000000001,2.0,2
2024-09-09,94396.12432332197,94396.12432332197,0,2.0,0
2024-09-10,94396.12432332197,94319.67935188198,3613.6800000000003,2.0,1
2024-09-11,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-12,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-13,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-16,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-17,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-18,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-19,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-20,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-23,94682.93401168997,94682.93401168997,0,2.0,0
2024-09-24,94682.93401168997,94682.93401168997,0,2.0,0
